feature,stability_freq,mean_sign,rf_importance_mean,stable_core_flag
gender_pay_gap_ci_low,0.84,-0.84,0.0036783905068451936,1
frequent_mental_distress_ci_high,0.84,0.84,0.0015844329171550997,1
premature_age_adjusted_mortality_ci_high,0.84,-0.84,0.001526101683969953,1
_65_and_older_raw_value,0.8333333333333334,-0.8333333333333334,0.002629540728348634,1
adult_obesity_raw_value,0.8266666666666667,-0.8266666666666667,0.002123756158328557,1
injury_deaths_ci_high_white,0.8266666666666667,-0.8266666666666667,0.0019963658038109023,1
div_6,0.82,0.78,0.00017733993057682433,1
injury_deaths_ci_low,0.8066666666666666,0.8066666666666666,0.0020601586140961887,1
preventable_hospital_stays_white,0.8,-0.7866666666666666,0.0036839451862474577,1
premature_age_adjusted_mortality_ci_high_white,0.8,-0.8,0.0015204892598598082,1
income_inequality_raw_value,0.7933333333333333,-0.7933333333333333,0.002606339785193153,1
low_birthweight_ci_low,0.7933333333333333,0.7933333333333333,0.0021493920785681836,1
child_mortality_ci_high,0.7933333333333333,-0.7933333333333333,0.0017386505432854286,1
excessive_drinking_raw_value,0.7866666666666666,-0.7466666666666667,0.0034779840293778764,1
premature_death_flag_asian_pacific_islander_no_flag_1_unreliabl,0.7866666666666666,0.6533333333333333,0.0001224157140130493,1
motor_vehicle_crash_deaths_ci_high,0.7733333333333333,-0.7733333333333333,0.00300434044374335,1
driving_alone_to_work_white,0.7733333333333333,0.7733333333333333,0.002193076643104195,1
school_segregation_raw_value,0.76,0.68,0.002757787593908823,1
female_raw_value,0.7533333333333333,0.7533333333333333,0.0023902427540421958,1
broadband_access_ci_low,0.7533333333333333,0.7533333333333333,0.0020634091063021433,1
social_associations_numerator,0.7466666666666667,0.7466666666666667,0.0059886208306119725,1
firearm_fatalities_ci_high,0.7466666666666667,-0.7466666666666667,0.0018011378582487234,1
mental_health_providers_numerator,0.74,0.74,0.007282897526991414,1
high_school_graduation_raw_value,0.74,-0.6466666666666666,0.003516749539024709,1
census_participation_raw_value,0.7333333333333333,0.7333333333333333,0.0027239316430554,1
native_hawaiian_or_other_pacific_islander_numerator,0.7333333333333333,0.7066666666666667,0.002394224180627522,1
other_primary_care_providers_numerator,0.7133333333333334,0.7133333333333334,0.010876495646447302,1
child_care_centers_numerator,0.7133333333333334,0.7133333333333334,0.003694918747334225,1
div_4,0.7133333333333334,-0.26,0.00022072829697123057,1
state_fips_c3,0.7066666666666667,-0.24,0.0023167519917624392,1
state_fips_c2,0.7066666666666667,-0.24,0.0023119175704664867,1
drinking_water_violations_raw_value,0.7066666666666667,0.6133333333333333,0.00023445046461103352,1
injury_deaths_numerator,0.7,0.7,0.005424300042308117,1
_5_digit_fips_c2,0.6933333333333334,-0.22666666666666666,0.0039038148270489357,1
_5_digit_fips_c3,0.6933333333333334,-0.22666666666666666,0.0038994643358077727,1
frequent_mental_distress_raw_value,0.6933333333333334,0.6933333333333334,0.0014936324317882735,1
school_funding_adequacy_raw_value,0.6866666666666666,0.6866666666666666,0.002593191648092175,1
some_college_raw_value,0.6733333333333333,-0.6733333333333333,0.0020057359207936937,1
driving_alone_to_work_raw_value,0.6666666666666666,-0.6666666666666666,0.0022117894353952125,1
voter_turnout_numerator,0.66,0.66,0.008344209174150451,1
poor_mental_health_days_ci_low,0.66,0.66,0.0027742936729848898,1
primary_care_physicians_numerator,0.6533333333333333,0.6533333333333333,0.010498577963306081,1
excessive_drinking_ci_high,0.6533333333333333,-0.52,0.00364986094434938,1
child_mortality_numerator,0.6466666666666666,0.6466666666666666,0.00647566149448208,1
long_commute_driving_alone_ci_low,0.6333333333333333,0.6333333333333333,0.0032552638651042673,1
div_3,0.6333333333333333,-0.5533333333333333,0.00037277669385925197,1
div_7,0.6333333333333333,0.5266666666666666,0.0001000406347638412,1
premature_death_flag_aian_no_flag_1_unreliable_2_suppressed,0.6333333333333333,0.5,6.373419560125199e-05,1
traffic_volume_raw_value,0.6266666666666667,0.56,0.006409941809547472,1
motor_vehicle_crash_deaths_white,0.6266666666666667,-0.6266666666666667,0.002286106863354806,1
non_hispanic_white_numerator,0.6133333333333333,0.6133333333333333,0.007660475910516362,1
asian_raw_value,0.6133333333333333,0.5866666666666667,0.0035557053207801678,1
american_indian_or_alaska_native_numerator,0.6133333333333333,-0.6133333333333333,0.0025505791760139602,1
ratio_of_population_to_mental_health_providers,0.5933333333333334,0.11333333333333333,0.0026820094607351115,0
physical_inactivity_ci_high,0.5866666666666667,0.5866666666666667,0.0015468209046893915,0
residential_segregation_black_white_raw_value,0.58,0.3933333333333333,0.003417570978284026,0
percentage_of_households_with_high_housing_costs_ci_low,0.58,0.58,0.002213629841496964,0
alcohol_impaired_driving_deaths_denominator,0.5733333333333334,0.5733333333333334,0.002466939974975056,0
percentage_of_households_with_high_housing_costs,0.5733333333333334,0.5733333333333334,0.0022285105134915123,0
frequent_mental_distress_ci_low,0.5733333333333334,0.5733333333333334,0.0015560211944193197,0
div_2,0.5733333333333334,-0.06666666666666667,0.00014549257958416858,0
reading_scores_white,0.56,-0.49333333333333335,0.002804686569062154,0
alcohol_impaired_driving_deaths_numerator,0.5533333333333333,0.54,0.002171248108768905,0
teen_births_ci_high,0.5533333333333333,-0.5533333333333333,0.001464959303849753,0
child_care_centers_raw_value,0.54,0.14,0.002719866142578815,0
hiv_prevalence_numerator,0.54,0.54,0.002071108460473835,0
teen_births_white,0.54,-0.54,0.0018951848356784462,0
native_hawaiian_or_other_pacific_islander_raw_value,0.5333333333333333,-0.5333333333333333,0.0024747443666797023,0
percentage_of_households_with_overcrowding_ci_high,0.5333333333333333,-0.5333333333333333,0.0023929092816506897,0
child_mortality_ci_low,0.5266666666666666,0.5133333333333333,0.0019462993712595492,0
children_in_poverty_ci_high,0.5266666666666666,-0.5266666666666666,0.0015732315136359255,0
motor_vehicle_crash_deaths_raw_value,0.52,-0.52,0.002628797271893142,0
homeownership_numerator,0.5133333333333333,0.5133333333333333,0.0070319009355851525,0
uninsured_adults_ci_low,0.5133333333333333,0.4866666666666667,0.002311382072656199,0
adult_smoking_ci_low,0.49333333333333335,-0.49333333333333335,0.0019224757279058975,0
children_in_poverty_raw_value,0.49333333333333335,-0.49333333333333335,0.0014333555076120109,0
drug_overdose_deaths_numerator,0.48,0.48,0.004751193642882334,0
insufficient_sleep_ci_low,0.47333333333333333,-0.47333333333333333,0.0022759597409295214,0
children_in_poverty_hispanic,0.4666666666666667,-0.41333333333333333,0.0030828692168812285,0
insufficient_sleep_raw_value,0.4666666666666667,-0.4533333333333333,0.002368806797669868,0
children_in_poverty_ci_low,0.4666666666666667,-0.4666666666666667,0.0016147436252650844,0
premature_death_flag_nhopi_no_flag_1_unreliable_2_suppressed,0.4666666666666667,-0.10666666666666667,1.361439323274432e-05,0
firearm_fatalities_numerator,0.46,0.46,0.0029662338566737527,0
social_associations_raw_value,0.46,0.38,0.002655630951435398,0
unemployment_raw_value,0.46,-0.19333333333333333,0.002617555962265658,0
uninsured_ci_low,0.46,0.46,0.0021477833892410685,0
unemployment_denominator,0.4533333333333333,0.4533333333333333,0.0075219390460676905,0
air_pollution_particulate_matter_raw_value,0.4533333333333333,-0.10666666666666667,0.002845137577254743,0
child_care_cost_burden_raw_value,0.44666666666666666,-0.04666666666666667,0.003335378818742488,0
broadband_access_raw_value,0.44666666666666666,0.44666666666666666,0.002004641909297441,0
premature_age_adjusted_mortality_numerator,0.44,0.44,0.0034354865377013845,0
premature_death_numerator,0.44,0.44,0.0032132637873192016,0
uninsured_children_ci_low,0.44,0.41333333333333333,0.0020341699017269754,0
poor_physical_health_days_ci_high,0.44,0.44,0.0016893775593202602,0
insufficient_sleep_ci_high,0.43333333333333335,-0.4066666666666667,0.0025245435302113295,0
uninsured_adults_raw_value,0.43333333333333335,0.4066666666666667,0.0022191663842244524,0
median_household_income_ci_low_white,0.4266666666666667,0.4266666666666667,0.0017062157897741364,0
firearm_fatalities_white,0.42,-0.42,0.002020163376058112,0
drug_overdose_deaths_ci_high,0.41333333333333333,-0.4,0.002194824175528441,0
non_hispanic_black_numerator,0.4066666666666667,0.4066666666666667,0.0018530887926694662,0
firearm_fatalities_ci_low_white,0.4,-0.3466666666666667,0.002169109618398959,0
poor_physical_health_days_raw_value,0.4,0.4,0.001536773427895874,0
children_eligible_for_free_or_reduced_price_lunch_denominator,0.3933333333333333,0.3933333333333333,0.002485068468419734,0
gender_pay_gap_denominator,0.38666666666666666,0.38666666666666666,0.002751164438748976,0
median_household_income_hispanic,0.38666666666666666,-0.38666666666666666,0.002378677314543252,0
hiv_prevalence_raw_value,0.38,0.22,0.0024008582168694,0
math_scores_raw_value,0.38,-0.32666666666666666,0.002395684499610843,0
voter_turnout_raw_value,0.37333333333333335,0.13333333333333333,0.0023948140824804768,0
below_18_years_of_age_raw_value,0.37333333333333335,0.22666666666666666,0.0021077296218966774,0
physical_inactivity_raw_value,0.37333333333333335,0.36,0.0015057411287043773,0
some_college_ci_low,0.36666666666666664,-0.36666666666666664,0.001788110574129587,0
uninsured_adults_ci_high,0.36,0.3333333333333333,0.0022517317702987457,0
adult_smoking_raw_value,0.36,-0.3466666666666667,0.001912633843075671,0
firearm_fatalities_raw_value,0.36,-0.36,0.001890358016667086,0
math_scores_white,0.35333333333333333,-0.18,0.002521118467180781,0
food_environment_index_denominator,0.35333333333333333,0.35333333333333333,0.0020380605098924073,0
food_insecurity_raw_value,0.35333333333333333,0.35333333333333333,0.0020361170997850297,0
asian_numerator,0.34,0.02,0.011306541717385127,0
firearm_fatalities_ci_high_white,0.3333333333333333,-0.3333333333333333,0.0024100216679144746,0
reading_scores_raw_value,0.3333333333333333,-0.12,0.0022361331582742556,0
uninsured_children_raw_value,0.3333333333333333,0.29333333333333333,0.0019147438748430357,0
children_in_poverty_ci_high_white,0.3333333333333333,0.32,0.0017186006571672425,0
hispanic_raw_value,0.32666666666666666,0.1,0.0021981929265821208,0
children_in_single_parent_households_ci_high,0.32666666666666666,-0.32666666666666666,0.0017374195155290025,0
children_in_poverty_ci_low_hispanic,0.32,0.08,0.00208824252478926,0
premature_death_white,0.32,-0.32,0.0014406143823414979,0
children_in_poverty_ci_high_hispanic,0.30666666666666664,0.013333333333333334,0.002848409895976888,0
homeownership_ci_high,0.30666666666666664,-0.30666666666666664,0.0023277845016723008,0
uninsured_raw_value,0.30666666666666664,0.30666666666666664,0.0020839340339306464,0
diabetes_prevalence_ci_low,0.30666666666666664,-0.30666666666666664,0.0016268902725202847,0
life_expectancy_ci_low,0.30666666666666664,0.30666666666666664,0.0015852620504401478,0
diabetes_prevalence_raw_value,0.30666666666666664,-0.30666666666666664,0.0015744068903053526,0
suicides_numerator,0.3,0.3,0.0069636814267333355,0
adult_smoking_ci_high,0.3,-0.24666666666666667,0.0019947224511014465,0
dentists_raw_value,0.29333333333333333,0.28,0.0030726008878188536,0
crude_suicide_rate,0.29333333333333333,0.29333333333333333,0.0021913359490301574,0
limited_access_to_healthy_foods_denominator,0.2866666666666667,0.2866666666666667,0.0067685844773454655,0
adult_obesity_ci_high,0.2866666666666667,-0.2866666666666667,0.0021271603394152155,0
teen_births_numerator,0.2866666666666667,0.2866666666666667,0.0018747348693266138,0
limited_access_to_healthy_foods_numerator,0.2866666666666667,0.2866666666666667,0.0017909851557412412,0
life_expectancy_ci_high_white,0.2866666666666667,-0.2866666666666667,0.0016039164336049928,0
percentage_of_households_with_high_housing_costs_ci_high,0.28,0.26666666666666666,0.002238879588314765,0
driving_alone_to_work_numerator,0.2733333333333333,0.2733333333333333,0.007560209186145861,0
not_proficient_in_english_ci_low,0.2733333333333333,0.22,0.001507549996663462,0
poor_or_fair_health_ci_low,0.2733333333333333,-0.2733333333333333,0.0012668524549763463,0
median_household_income_ci_high_hispanic,0.26,0.07333333333333333,0.002385459392798317,0
children_in_poverty_ci_low_white,0.26,0.23333333333333334,0.0016812352237445753,0
diabetes_prevalence_ci_high,0.24666666666666667,-0.24666666666666667,0.0014830044957517608,0
low_birthweight_ci_high,0.24,-0.24,0.00235376961365443,0
drug_overdose_deaths_ci_low,0.23333333333333334,0.16666666666666666,0.0023662753585765167,0
severe_housing_cost_burden_ci_low,0.23333333333333334,0.23333333333333334,0.002338711733161955,0
food_environment_index_raw_value,0.23333333333333334,0.23333333333333334,0.001731632815593694,0
homeownership_raw_value,0.22666666666666666,-0.2,0.0021489336856205803,0
uninsured_children_ci_high,0.22666666666666666,0.17333333333333334,0.0019133863930386494,0
long_commute_driving_alone_raw_value,0.22,0.18,0.0036901138104697773,0
juvenile_arrests_denominator,0.22,-0.16666666666666666,0.0014327330805534043,0
sexually_transmitted_infections_denominator,0.21333333333333335,0.21333333333333335,0.0033461271724833396,0
motor_vehicle_crash_deaths_numerator,0.21333333333333335,0.21333333333333335,0.0027845657709031297,0
drug_overdose_deaths_raw_value,0.21333333333333335,-0.08,0.002267749188836191,0
frequent_physical_distress_ci_high,0.21333333333333335,0.21333333333333335,0.0011527021931634902,0
uninsured_children_denominator,0.20666666666666667,0.20666666666666667,0.006288107047722308,0
motor_vehicle_crash_deaths_ci_low_white,0.20666666666666667,-0.19333333333333333,0.0023459967677465113,0
suicides_ci_high,0.20666666666666667,-0.20666666666666667,0.002002645793279873,0
below_18_years_of_age_numerator,0.2,0.2,0.005485224729746372,0
low_birthweight_numerator,0.2,0.2,0.005195645821228555,0
long_commute_driving_alone_ci_high,0.2,-0.2,0.004161427027755469,0
pct_households_with_lack_of_kitchen_or_plumbing_ci_high,0.2,-0.12,0.0031278263172905157,0
mental_health_providers_raw_value,0.2,-0.14666666666666667,0.0027437318210482603,0
children_in_single_parent_households_denominator,0.19333333333333333,0.19333333333333333,0.005945969138148785,0
high_school_completion_ci_low,0.19333333333333333,0.19333333333333333,0.0017289657621133265,0
physical_inactivity_ci_low,0.19333333333333333,0.15333333333333332,0.001421877782644285,0
suicides_ci_low,0.18666666666666668,0.14666666666666667,0.002004230133190832,0
poor_physical_health_days_ci_low,0.18666666666666668,0.18666666666666668,0.0017158788352401103,0
children_in_poverty_white,0.18666666666666668,0.16,0.0015986083787682286,0
voter_turnout_denominator,0.18,0.18,0.006304134707113933,0
pct_households_with_lack_of_kitchen_or_plumbing_ci_low,0.18,0.14,0.002669536544145286,0
premature_age_adjusted_mortality_raw_value,0.18,-0.18,0.0013216527743028163,0
dentists_numerator,0.17333333333333334,0.17333333333333334,0.006675859916461504,0
low_birthweight_denominator,0.17333333333333334,0.17333333333333334,0.0051962826368337905,0
non_hispanic_white_raw_value,0.17333333333333334,0.17333333333333334,0.002057248123899565,0
sexually_transmitted_infections_raw_value,0.16666666666666666,-0.06,0.0023633954983785558,0
low_birthweight_ci_high_white,0.16666666666666666,-0.16666666666666666,0.002265153482323538,0
income_inequality_numerator,0.16666666666666666,0.08666666666666667,0.0019512102024026904,0
uninsured_ci_high,0.16,0.16,0.002112439659228145,0
injury_deaths_ci_high,0.15333333333333332,-0.15333333333333332,0.0021358987672558376,0
children_in_single_parent_households_ci_low,0.14666666666666667,0.10666666666666667,0.0017098158063993045,0
severe_housing_problems_denominator,0.14,0.14,0.007094895915783589,0
child_care_centers_denominator,0.14,0.14,0.005595783977103525,0
ratio_of_population_to_dentists,0.14,-0.04666666666666667,0.002690183184372426,0
high_school_graduation_denominator,0.14,0.14,0.002584434903759908,0
high_school_graduation_numerator,0.14,0.14,0.0023832402876158105,0
homeownership_ci_low,0.14,-0.07333333333333333,0.0021331430111373173,0
median_household_income_ci_low,0.14,0.14,0.0014716890485061945,0
motor_vehicle_crash_deaths_ci_low,0.13333333333333333,-0.10666666666666667,0.0027649488326211475,0
not_proficient_in_english_ci_high,0.13333333333333333,-0.13333333333333333,0.0021010809183136243,0
non_hispanic_black_raw_value,0.13333333333333333,-0.08,0.0020418652583884065,0
uninsured_children_numerator,0.12666666666666668,0.12666666666666668,0.006351158103182736,0
high_school_completion_numerator,0.12666666666666668,0.12666666666666668,0.0058521453806676255,0
income_inequality_denominator,0.12,0.12,0.0019851294921211567,0
children_in_single_parent_households_raw_value,0.12,-0.12,0.0017880685058246852,0
pct_households_with_lack_of_kitchen_or_plumbing,0.11333333333333333,0.04666666666666667,0.0027556914040001114,0
gender_pay_gap_numerator,0.11333333333333333,-0.11333333333333333,0.002727369749618503,0
some_college_denominator,0.10666666666666667,0.10666666666666667,0.0039711365721834535,0
teen_births_ci_low_white,0.10666666666666667,-0.09333333333333334,0.0019411816649648986,0
poor_or_fair_health_raw_value,0.10666666666666667,-0.10666666666666667,0.0012767143451454027,0
percentage_of_households_with_overcrowding,0.1,-0.08666666666666667,0.0021027414616678693,0
median_household_income_white,0.1,0.08666666666666667,0.0015507730171156935,0
some_college_numerator,0.09333333333333334,0.09333333333333334,0.0042441510113167885,0
life_expectancy_ci_low_white,0.09333333333333334,0.09333333333333334,0.001621602755661154,0
teen_births_denominator,0.08666666666666667,0.08666666666666667,0.006795745221740604,0
food_insecurity_numerator,0.08666666666666667,0.08666666666666667,0.004718018913838829,0
uninsured_denominator,0.08,0.08,0.00607844726874113,0
severe_housing_problems_ci_high,0.08,-0.02666666666666667,0.002487432073153349,0
not_proficient_in_english_raw_value,0.08,0.06666666666666667,0.001971575332408109,0
child_mortality_raw_value,0.08,-0.08,0.0018269594819314075,0
high_school_completion_ci_high,0.08,-0.06666666666666667,0.0016096244717440057,0
premature_age_adjusted_mortality_white,0.08,-0.08,0.0014354124982324063,0
child_mortality_denominator,0.07333333333333333,0.07333333333333333,0.004204010132591868,0
broadband_access_ci_high,0.07333333333333333,0.04666666666666667,0.0019402816844247823,0
access_to_exercise_opportunities_numerator,0.06666666666666667,0.06666666666666667,0.008916900997290728,0
income_inequality_ci_low,0.06666666666666667,0.05333333333333334,0.0021139331256147505,0
percentage_of_households_with_overcrowding_ci_low,0.06666666666666667,0.06666666666666667,0.0019496691899236463,0
median_household_income_ci_high_white,0.06666666666666667,-0.06666666666666667,0.0016225085191901524,0
uninsured_adults_denominator,0.06,0.06,0.006367986042249063,0
high_school_completion_denominator,0.06,0.06,0.00617125535822511,0
hiv_prevalence_denominator,0.06,0.06,0.005559670315955539,0
driving_alone_to_work_ci_low,0.06,-0.04666666666666667,0.002269183835215937,0
high_school_completion_raw_value,0.06,0.04666666666666667,0.0016282130179125136,0
child_care_cost_burden_denominator,0.06,0.06,0.0013462584995235127,0
median_household_income_raw_value,0.06,0.06,0.001333264640687975,0
frequent_physical_distress_raw_value,0.06,0.06,0.0011035559360042144,0
severe_housing_cost_burden_ci_high,0.05333333333333334,-0.05333333333333334,0.0028127222402963563,0
poor_or_fair_health_ci_high,0.05333333333333334,-0.05333333333333334,0.0012991209227490215,0
severe_housing_problems_numerator,0.04666666666666667,0.04666666666666667,0.004947583041182638,0
firearm_fatalities_ci_low,0.04666666666666667,-0.02,0.0018968466945308664,0
long_commute_driving_alone_denominator,0.04,0.04,0.006829901555621634,0
driving_alone_to_work_denominator,0.04,0.04,0.006826378966267499,0
_65_and_older_numerator,0.04,0.04,0.0058341846315401414,0
premature_age_adjusted_mortality_denominator,0.04,0.04,0.004595554059580934,0
premature_death_denominator,0.04,0.04,0.004504886430764466,0
children_in_poverty_numerator,0.04,0.04,0.0023377549224486934,0
frequent_physical_distress_ci_low,0.04,0.04,0.0010815612493199616,0
severe_housing_cost_burden_denominator,0.03333333333333333,0.03333333333333333,0.006871423852731638,0
severe_housing_problems_raw_value,0.03333333333333333,0.03333333333333333,0.0024269940023525023,0
homeownership_denominator,0.02666666666666667,0.02666666666666667,0.006977331212297595,0
broadband_access_denominator,0.02666666666666667,0.02666666666666667,0.006764746652601807,0
rural_denominator,0.02666666666666667,0.02666666666666667,0.004865996672635678,0
access_to_exercise_opportunities_denominator,0.02666666666666667,0.02666666666666667,0.00465914821777147,0
social_associations_denominator,0.02666666666666667,0.02666666666666667,0.004469729249074632,0
primary_care_physicians_denominator,0.02666666666666667,0.02666666666666667,0.004333926022896823,0
not_proficient_in_english_denominator,0.02666666666666667,0.02666666666666667,0.0042673262933587055,0
hispanic_numerator,0.02666666666666667,0.02666666666666667,0.0029652400520110925,0
injury_deaths_raw_value,0.02666666666666667,0.02666666666666667,0.0020936055086226892,0
suicides_raw_value,0.02666666666666667,-0.013333333333333334,0.00199166188809478,0
life_expectancy_ci_high,0.02666666666666667,-0.02666666666666667,0.0012674565444135966,0
unemployment_numerator,0.02,0.02,0.006899511095855643,0
injury_deaths_denominator,0.02,0.02,0.004790334752330405,0
hispanic_denominator,0.02,0.02,0.0038902796399271976,0
mental_health_providers_denominator,0.02,0.02,0.003843292823909443,0
non_hispanic_white_denominator,0.02,0.02,0.0038385710331729195,0
_65_and_older_denominator,0.02,0.02,0.0038191769270793864,0
below_18_years_of_age_denominator,0.02,0.02,0.0037962528360006628,0
american_indian_or_alaska_native_denominator,0.02,0.02,0.0037889014460542286,0
female_denominator,0.02,0.02,0.003763717667622965,0
native_hawaiian_or_other_pacific_islander_denominator,0.02,0.02,0.0037611799073316503,0
dentists_denominator,0.02,0.02,0.0037589152354067746,0
asian_denominator,0.02,0.02,0.0037376127102821447,0
population_raw_value,0.02,0.02,0.0037115761156180176,0
other_primary_care_providers_denominator,0.02,0.02,0.0036908024092818983,0
non_hispanic_black_denominator,0.02,0.02,0.0036305614009511564,0
sexually_transmitted_infections_numerator,0.02,0.02,0.0028658165262960395,0
severe_housing_cost_burden_raw_value,0.02,0.006666666666666667,0.0023845417390339287,0
teen_births_raw_value,0.02,-0.02,0.0014207899414041235,0
median_household_income_ci_high,0.02,0.02,0.0012863362622728878,0
broadband_access_numerator,0.013333333333333334,0.013333333333333334,0.006615348891671211,0
severe_housing_cost_burden_numerator,0.013333333333333334,0.013333333333333334,0.005628983412644282,0
female_numerator,0.013333333333333334,0.013333333333333334,0.00537392558578709,0
uninsured_numerator,0.013333333333333334,0.013333333333333334,0.005033286822900852,0
children_in_single_parent_households_numerator,0.013333333333333334,0.013333333333333334,0.0026607196932117503,0
severe_housing_problems_ci_low,0.013333333333333334,0.013333333333333334,0.0025254828720385025,0
low_birthweight_raw_value,0.013333333333333334,0.013333333333333334,0.0023054759886544326,0
driving_alone_to_work_ci_high_white,0.013333333333333334,0.013333333333333334,0.001831328088066011,0
premature_death_ci_low,0.013333333333333334,-0.013333333333333334,0.001416775901351025,0
uninsured_adults_numerator,0.006666666666666667,0.006666666666666667,0.0041074442809655365,0
low_birthweight_white,0.006666666666666667,0.006666666666666667,0.0024804459711664996,0
not_proficient_in_english_numerator,0.006666666666666667,0.006666666666666667,0.0021963417440119984,0
children_eligible_for_free_or_reduced_price_lunch_numerator,0.006666666666666667,0.006666666666666667,0.0020981543748380704,0
suicides_white,0.006666666666666667,-0.006666666666666667,0.0016756063292697487,0
teen_births_ci_low,0.006666666666666667,0.006666666666666667,0.0013904813466301717,0
premature_age_adjusted_mortality_ci_low,0.006666666666666667,-0.006666666666666667,0.0012424480309827439,0
suicides_denominator,0.0,0.0,0.005161711282444462,0
firearm_fatalities_denominator,0.0,0.0,0.005122998864490167,0
motor_vehicle_crash_deaths_denominator,0.0,0.0,0.00505738588991194,0
drug_overdose_deaths_denominator,0.0,0.0,0.00271106437071814,0
alcohol_impaired_driving_deaths_raw_value,0.0,0.0,0.0026500142650864754,0
injury_deaths_white,0.0,0.0,0.0019513383165918336,0
life_expectancy_white,0.0,0.0,0.0016483291029700373,0
premature_age_adjusted_mortality_ci_low_white,0.0,0.0,0.001450329752222972,0
premature_death_ci_low_white,0.0,0.0,0.0013734803767213785,0
life_expectancy_raw_value,0.0,0.0,0.0013415652133195665,0
county_clustered,0.0,0.0,1.5406161424175016e-07,0
