feature,stability_freq,mean_sign,rf_importance_mean,stable_core_flag
mental_health_providers_denominator,0.9533333333333334,0.9533333333333334,0.004949238322933059,1
native_hawaiian_or_other_pacific_islander_denominator,0.9533333333333334,0.9533333333333334,0.00485188442322322,1
american_indian_or_alaska_native_denominator,0.9533333333333334,0.9533333333333334,0.004814808218642085,1
female_denominator,0.9533333333333334,0.9533333333333334,0.004814018545784156,1
non_hispanic_black_denominator,0.9533333333333334,0.9533333333333334,0.004777557345932959,1
below_18_years_of_age_denominator,0.9533333333333334,0.9533333333333334,0.004764472529933403,1
hispanic_denominator,0.9533333333333334,0.9533333333333334,0.0046747742723526504,1
dentists_denominator,0.9533333333333334,0.9533333333333334,0.004670869533151874,1
population_raw_value,0.9533333333333334,0.9533333333333334,0.004651057580193854,1
non_hispanic_white_denominator,0.9533333333333334,0.9533333333333334,0.00460254626227096,1
other_primary_care_providers_denominator,0.9533333333333334,0.9533333333333334,0.00459245232018917,1
asian_denominator,0.9533333333333334,0.9533333333333334,0.004497179878583027,1
_65_and_older_denominator,0.9533333333333334,0.9533333333333334,0.0044343403441151575,1
teen_births_numerator,0.9533333333333334,0.9533333333333334,0.0011313309115567724,1
voter_turnout_numerator,0.9466666666666667,0.9466666666666667,0.0044064905362830595,1
reading_scores_raw_value,0.9466666666666667,-0.9466666666666667,0.00156529895792467,1
high_school_completion_ci_low,0.9466666666666667,0.9466666666666667,0.0013436934871937862,1
children_in_single_parent_households_ci_low,0.9466666666666667,0.9466666666666667,0.0012984078946144946,1
poor_mental_health_days_ci_low,0.94,0.94,0.0013489063409737997,1
premature_death_denominator,0.9333333333333333,0.9333333333333333,0.005673303746143361,1
premature_age_adjusted_mortality_denominator,0.9333333333333333,0.9333333333333333,0.005615599825584178,1
teen_births_ci_high,0.9333333333333333,-0.9333333333333333,0.001476201641792772,1
median_household_income_ci_high_hispanic,0.9266666666666666,0.9266666666666666,0.001973437717260545,1
air_pollution_particulate_matter_raw_value,0.9266666666666666,0.9266666666666666,0.0016303195930835864,1
social_associations_denominator,0.92,0.92,0.005597437404508187,1
primary_care_physicians_denominator,0.92,0.92,0.005347536698010984,1
children_in_poverty_ci_high,0.92,-0.92,0.0012621305236664919,1
severe_housing_problems_ci_low,0.9066666666666666,0.9066666666666666,0.0014770073893370973,1
teen_births_denominator,0.8933333333333333,0.8933333333333333,0.008913026308620748,1
female_raw_value,0.8933333333333333,0.8933333333333333,0.001696969110532236,1
injury_deaths_denominator,0.8866666666666667,0.8866666666666667,0.006836958852662258,1
motor_vehicle_crash_deaths_ci_high,0.88,-0.88,0.002053498443830164,1
uninsured_adults_denominator,0.8733333333333333,0.8733333333333333,0.0073194267264876526,1
access_to_exercise_opportunities_denominator,0.8733333333333333,0.8733333333333333,0.006765652457726978,1
rural_denominator,0.8733333333333333,0.8733333333333333,0.006515898864073815,1
not_proficient_in_english_denominator,0.8733333333333333,0.8733333333333333,0.0064572946762553795,1
life_expectancy_ci_low,0.8666666666666667,0.8666666666666667,0.0008924835743309589,1
div_5,0.86,-0.8333333333333334,0.0001230252288503484,1
div_8,0.86,0.86,0.00010743696122933358,1
voter_turnout_denominator,0.8466666666666667,0.8466666666666667,0.00694444077479525,1
income_inequality_ci_low,0.84,0.84,0.0014337275911492163,1
high_school_completion_numerator,0.8333333333333334,0.8333333333333334,0.006900706584939506,1
div_7,0.8333333333333334,0.7933333333333333,8.065800345498798e-05,1
flu_vaccinations_white,0.8266666666666667,0.8266666666666667,0.0014345428747884017,1
driving_alone_to_work_ci_high,0.8266666666666667,-0.8266666666666667,0.0013958995706481554,1
injury_deaths_numerator,0.8133333333333334,0.8133333333333334,0.0023526780059043772,1
severe_housing_problems_denominator,0.8066666666666666,0.8066666666666666,0.012025348153745395,1
primary_care_physicians_numerator,0.8,0.8,0.03547652290961693,1
severe_housing_cost_burden_denominator,0.7933333333333333,0.7933333333333333,0.011232042767032768,1
homeownership_denominator,0.78,0.78,0.011236056017944019,1
broadband_access_denominator,0.78,0.78,0.010721235605142793,1
limited_access_to_healthy_foods_denominator,0.7733333333333333,0.7733333333333333,0.009108979412076676,1
uninsured_numerator,0.7733333333333333,0.7733333333333333,0.0014189433822473026,1
low_birthweight_numerator,0.7666666666666667,0.7666666666666667,0.0036701358634489965,1
high_school_graduation_numerator,0.76,0.76,0.0017531550036928374,1
some_college_ci_high,0.76,-0.76,0.0014199722507716784,1
broadband_access_numerator,0.7533333333333333,0.7533333333333333,0.011584078945581923,1
premature_age_adjusted_mortality_numerator,0.7533333333333333,0.7533333333333333,0.0016399338553484708,1
premature_death_numerator,0.7533333333333333,0.7533333333333333,0.0016395532815498765,1
high_school_completion_denominator,0.7466666666666667,0.7466666666666667,0.004189486794115524,1
high_school_graduation_denominator,0.7466666666666667,0.7466666666666667,0.0016715107765134477,1
children_in_poverty_white,0.74,-0.74,0.0014268652352148004,1
median_household_income_hispanic,0.7333333333333333,0.7333333333333333,0.001957753333754044,1
reading_scores_white,0.7333333333333333,-0.7333333333333333,0.001779069976862994,1
_65_and_older_numerator,0.7133333333333334,0.7133333333333334,0.0052386038693851885,1
high_school_graduation_raw_value,0.7133333333333334,-0.6866666666666666,0.001891293542941215,1
alcohol_impaired_driving_deaths_ci_low,0.7133333333333334,0.7133333333333334,0.0014050055278853459,1
poor_mental_health_days_raw_value,0.7133333333333334,0.7133333333333334,0.0013654911278550062,1
limited_access_to_healthy_foods_numerator,0.7066666666666667,0.7066666666666667,0.001588845292184724,1
not_proficient_in_english_ci_high,0.6933333333333334,-0.6933333333333334,0.0014971609150165996,1
children_in_single_parent_households_numerator,0.6866666666666666,0.6866666666666666,0.0023701129928748008,1
life_expectancy_ci_low_white,0.6733333333333333,0.6733333333333333,0.0010466958132250798,1
premature_death_flag_nhopi_no_flag_1_unreliable_2_suppressed,0.6733333333333333,-0.6733333333333333,4.4911141777308586e-20,1
gender_pay_gap_ci_high,0.66,-0.66,0.0018925019612396296,1
some_college_denominator,0.6533333333333333,0.6533333333333333,0.008010992717490041,1
uninsured_adults_numerator,0.6533333333333333,0.6533333333333333,0.0012989570130866235,1
irr_county_value,0.6533333333333333,-0.6533333333333333,0.0010529433228648765,1
child_mortality_denominator,0.6466666666666666,0.6466666666666666,0.005402356664532206,1
_65_and_older_raw_value,0.6466666666666666,-0.6466666666666666,0.001782840326116892,1
child_care_centers_raw_value,0.6466666666666666,-0.6466666666666666,0.001600764968129693,1
child_mortality_numerator,0.64,0.64,0.0013329633639103731,1
div_4,0.64,0.6266666666666667,8.884279282528848e-05,1
sexually_transmitted_infections_denominator,0.6333333333333333,0.6333333333333333,0.002421313632377699,1
drug_overdose_deaths_denominator,0.6266666666666667,0.6266666666666667,0.005676203519551937,1
frequent_mental_distress_ci_low,0.6266666666666667,0.6266666666666667,0.0008796862804851317,1
pct_households_with_lack_of_kitchen_or_plumbing_ci_high,0.62,-0.62,0.001989145713663299,1
injury_deaths_ci_low_white,0.6133333333333333,0.6133333333333333,0.0013724699237617805,1
div_6,0.6133333333333333,0.5866666666666667,0.00013764906750998105,1
firearm_fatalities_ci_low_white,0.6066666666666667,0.6066666666666667,0.0014860453992343152,1
juvenile_arrests_raw_value,0.6,0.6,0.001541142968290186,1
motor_vehicle_crash_deaths_denominator,0.5933333333333334,0.5933333333333334,0.007096380588676186,0
children_eligible_for_free_or_reduced_price_lunch_numerator,0.5933333333333334,0.5933333333333334,0.001176795219133235,0
below_18_years_of_age_raw_value,0.5866666666666667,0.5866666666666667,0.001988842638586893,0
dentists_numerator,0.58,0.58,0.030623737287275965,0
median_household_income_ci_low_white,0.5733333333333334,0.5733333333333334,0.0013298088003916126,0
math_scores_white,0.5666666666666667,0.5666666666666667,0.0017427374769347465,0
hiv_prevalence_denominator,0.56,0.56,0.0032683800655999894,0
limited_access_to_healthy_foods_raw_value,0.56,-0.56,0.001414606140328572,0
food_environment_index_numerator,0.56,-0.56,0.0013981515797261749,0
school_segregation_raw_value,0.5533333333333333,-0.5533333333333333,0.0015407804633467141,0
american_indian_or_alaska_native_raw_value,0.5533333333333333,-0.5533333333333333,0.0014651861737239472,0
children_in_poverty_raw_value,0.5533333333333333,-0.5533333333333333,0.0012358332663351163,0
income_inequality_ci_high,0.5466666666666666,-0.5466666666666666,0.0015478367975671715,0
premature_death_flag_asian_pacific_islander_no_flag_1_unreliabl,0.5266666666666666,-0.32666666666666666,3.234825344384441e-05,0
unemployment_raw_value,0.52,-0.5066666666666667,0.0017321803820316477,0
long_commute_driving_alone_ci_low,0.5066666666666667,-0.5066666666666667,0.0045667511912673864,0
child_care_cost_burden_raw_value,0.5066666666666667,-0.49333333333333335,0.0021727394262879797,0
suicides_ci_low_white,0.5066666666666667,0.5066666666666667,0.0017959832594834561,0
driving_alone_to_work_white,0.5066666666666667,0.5066666666666667,0.0016248277356051386,0
div_3,0.5066666666666667,-0.4,0.00012829253675549951,0
firearm_fatalities_numerator,0.5,0.5,0.0014183986813047832,0
some_college_numerator,0.49333333333333335,0.49333333333333335,0.01598036917979603,0
access_to_exercise_opportunities_raw_value,0.49333333333333335,0.49333333333333335,0.0018809824887355538,0
teen_births_white,0.49333333333333335,-0.49333333333333335,0.0015404692894629317,0
firearm_fatalities_ci_low,0.49333333333333335,0.48,0.0014117830840961229,0
crude_suicide_rate,0.4866666666666667,-0.4866666666666667,0.001542215588613224,0
drug_overdose_deaths_ci_high,0.47333333333333333,-0.47333333333333333,0.0017368647192147143,0
child_care_centers_numerator,0.4666666666666667,0.4666666666666667,0.0024918036935555102,0
suicides_numerator,0.4666666666666667,0.4666666666666667,0.0022553430235997644,0
premature_death_flag_hispanic_no_flag_1_unreliable_2_suppressed,0.4666666666666667,0.2,0.00013727452686049891,0
div_9,0.46,-0.46,5.0591214417110285e-05,0
_5_digit_fips_c2,0.4533333333333333,-0.09333333333333334,0.0018999146545409125,0
_5_digit_fips_c3,0.4533333333333333,-0.09333333333333334,0.0018955806118073763,0
children_eligible_for_free_or_reduced_price_lunch_raw_value,0.44,0.38666666666666666,0.001215687464239892,0
frequent_mental_distress_raw_value,0.43333333333333335,0.43333333333333335,0.0009148972694050522,0
premature_death_flag_black_no_flag_1_unreliable_2_suppressed,0.43333333333333335,0.14,0.0001358925365142162,0
homeownership_ci_high,0.4266666666666667,-0.4266666666666667,0.0018613422365551843,0
state_fips_c2,0.42,-0.08666666666666667,0.0011329565733050942,0
state_fips_c3,0.42,-0.08666666666666667,0.0011295785552304365,0
food_insecurity_numerator,0.41333333333333333,0.41333333333333333,0.002206042424062405,0
firearm_fatalities_denominator,0.4066666666666667,0.4066666666666667,0.006525459168725938,0
motor_vehicle_crash_deaths_raw_value,0.3933333333333333,-0.3933333333333333,0.0016363027302754745,0
american_indian_or_alaska_native_numerator,0.3933333333333333,0.3933333333333333,0.001358762779910055,0
drinking_water_violations_raw_value,0.3933333333333333,0.3,0.0001493381173964386,0
high_school_completion_raw_value,0.38666666666666666,0.38666666666666666,0.0013020756427941597,0
access_to_exercise_opportunities_numerator,0.38,0.38,0.015074867919737051,0
food_environment_index_raw_value,0.37333333333333335,0.37333333333333335,0.000933797453682812,0
suicides_denominator,0.36666666666666664,0.36666666666666664,0.0068192110976851815,0
uninsured_children_ci_low,0.36666666666666664,0.36666666666666664,0.0013017294449602969,0
child_mortality_ci_high,0.36,-0.36,0.001187488117493776,0
children_in_poverty_numerator,0.34,0.34,0.0012873981136401348,0
motor_vehicle_crash_deaths_ci_high_white,0.3333333333333333,-0.3333333333333333,0.0019054419156062322,0
income_inequality_denominator,0.3333333333333333,0.3333333333333333,0.0010872362217825666,0
percentage_of_households_with_overcrowding_ci_low,0.32666666666666666,0.32666666666666666,0.0013051690308106235,0
hispanic_raw_value,0.31333333333333335,-0.31333333333333335,0.001602202813166539,0
drug_overdose_deaths_ci_low,0.2866666666666667,0.2733333333333333,0.0017254050348164847,0
sexually_transmitted_infections_numerator,0.28,0.28,0.002475729292736949,0
lbw_unreliable_indicator_unreliable_numerator_20_or_relative_st,0.28,-0.28,2.1455920888017014e-06,0
sexually_transmitted_infections_raw_value,0.2733333333333333,0.2733333333333333,0.0015531053370504565,0
gender_pay_gap_numerator,0.2733333333333333,-0.2733333333333333,0.001278814719361851,0
uninsured_adults_ci_low,0.2733333333333333,0.2733333333333333,0.0011572192276135197,0
premature_death_ci_low_white,0.2733333333333333,0.2733333333333333,0.0010090202390718576,0
children_in_poverty_hispanic,0.26,0.22,0.002225739533317005,0
broadband_access_ci_low,0.24666666666666667,0.24666666666666667,0.0014144893831321839,0
children_in_poverty_ci_low_hispanic,0.24,0.16,0.0014703931478127188,0
residential_segregation_black_white_raw_value,0.24,0.06666666666666667,0.0013601684560931389,0
adult_obesity_ci_low,0.24,0.24,0.0013431557889382146,0
native_hawaiian_or_other_pacific_islander_raw_value,0.22666666666666666,0.21333333333333335,0.0014956661089450827,0
uninsured_ci_low,0.22666666666666666,0.22666666666666666,0.0012139939281957874,0
frequent_mental_distress_ci_high,0.22,0.22,0.0009836531899291736,0
unemployment_numerator,0.20666666666666667,0.20666666666666667,0.0035057283271807986,0
voter_turnout_raw_value,0.20666666666666667,0.19333333333333333,0.0012950314745569745,0
adult_obesity_ci_high,0.20666666666666667,-0.20666666666666667,0.0011986152366501948,0
mental_health_providers_numerator,0.2,0.2,0.020978923149789976,0
median_household_income_ci_low,0.2,0.2,0.001132335549200255,0
premature_age_adjusted_mortality_raw_value,0.2,-0.2,0.0009257094212865043,0
gender_pay_gap_raw_value,0.19333333333333333,-0.19333333333333333,0.0019225370935603277,0
preventable_hospital_stays_white,0.18666666666666668,0.06666666666666667,0.00164215242739187,0
child_mortality_raw_value,0.18666666666666668,-0.18666666666666668,0.0012467858879205817,0
mental_health_providers_raw_value,0.17333333333333334,0.06666666666666667,0.0032036049030014693,0
insufficient_sleep_ci_high,0.17333333333333334,-0.05333333333333334,0.0013756537088236618,0
driving_alone_to_work_raw_value,0.16666666666666666,-0.16666666666666666,0.0013606184170661898,0
teen_births_raw_value,0.16666666666666666,-0.16666666666666666,0.0013481033728757997,0
children_in_single_parent_households_raw_value,0.16,0.16,0.0013701741681875796,0
children_in_poverty_ci_high_hispanic,0.15333333333333332,-0.006666666666666667,0.0018115061630996458,0
excessive_drinking_ci_low,0.15333333333333332,0.15333333333333332,0.0014924042114131978,0
number_of_juvenile_delinquency_cases_formally_processed_by_a_ju,0.15333333333333332,-0.006666666666666667,0.0014006133496033608,0
insufficient_sleep_raw_value,0.15333333333333332,-0.04666666666666667,0.0013229497630853856,0
drug_overdose_deaths_raw_value,0.14666666666666667,-0.14666666666666667,0.0016945544091060002,0
poor_mental_health_days_ci_high,0.14666666666666667,0.14666666666666667,0.0014002460390792105,0
motor_vehicle_crash_deaths_white,0.14,-0.14,0.0017612794583004797,0
non_hispanic_black_raw_value,0.14,0.14,0.0014820753862434767,0
median_household_income_ci_high_white,0.14,-0.14,0.001431965039336996,0
percentage_of_households_with_high_housing_costs,0.14,0.14,0.0014160751571391376,0
drug_overdose_deaths_numerator,0.13333333333333333,0.13333333333333333,0.0014302543244881253,0
food_insecurity_raw_value,0.13333333333333333,-0.13333333333333333,0.0009772521192735106,0
food_environment_index_denominator,0.13333333333333333,-0.13333333333333333,0.0009721276305017641,0
pct_households_with_lack_of_kitchen_or_plumbing_ci_low,0.12666666666666668,0.11333333333333333,0.0020703285006384033,0
excessive_drinking_ci_high,0.12666666666666668,-0.08666666666666667,0.001519787812712404,0
severe_housing_cost_burden_ci_high,0.12666666666666668,-0.12666666666666668,0.0014191298452063627,0
income_inequality_numerator,0.12666666666666668,0.12666666666666668,0.001093169319519836,0
insufficient_sleep_ci_low,0.11333333333333333,0.03333333333333333,0.0013106911326006717,0
gender_pay_gap_ci_low,0.1,0.1,0.0014991090513746701,0
uninsured_raw_value,0.1,0.08666666666666667,0.0012141870379108637,0
uninsured_adults_raw_value,0.1,0.1,0.0011501193534837106,0
suicides_ci_high_white,0.09333333333333334,0.06666666666666667,0.0016729065216938377,0
suicides_white,0.09333333333333334,0.09333333333333334,0.001603336260771118,0
social_associations_raw_value,0.08666666666666667,0.03333333333333333,0.0026987823494223065,0
excessive_drinking_raw_value,0.08666666666666667,0.06,0.0015625346190804557,0
percentage_of_households_with_high_housing_costs_ci_high,0.08666666666666667,-0.08666666666666667,0.0014906663292051049,0
median_household_income_ci_low_hispanic,0.08,0.013333333333333334,0.001772538200673278,0
hiv_prevalence_raw_value,0.08,-0.08,0.0016812840603814775,0
suicides_ci_low,0.08,-0.08,0.001648018833322197,0
uninsured_children_raw_value,0.08,0.02666666666666667,0.0012808325105768041,0
life_expectancy_ci_high_white,0.08,-0.08,0.0009856290812397855,0
pct_households_with_lack_of_kitchen_or_plumbing,0.07333333333333333,-0.07333333333333333,0.002038220357998328,0
low_birthweight_raw_value,0.07333333333333333,0.07333333333333333,0.0014562499763566318,0
math_scores_raw_value,0.07333333333333333,0.02,0.0014397000469958412,0
uninsured_children_ci_high,0.07333333333333333,-0.06,0.0012885825406011007,0
median_household_income_raw_value,0.07333333333333333,0.07333333333333333,0.0010662724055603495,0
child_care_cost_burden_denominator,0.07333333333333333,0.07333333333333333,0.0010483325458551386,0
non_hispanic_white_raw_value,0.06666666666666667,0.06666666666666667,0.0016731584979434663,0
firearm_fatalities_ci_high,0.06666666666666667,-0.05333333333333334,0.0014077270310999606,0
income_inequality_raw_value,0.06666666666666667,-0.06666666666666667,0.0013990830625373325,0
percentage_of_households_with_overcrowding_ci_high,0.06666666666666667,-0.06666666666666667,0.0013011828887807657,0
uninsured_ci_high,0.06666666666666667,-0.013333333333333334,0.0012352266676371232,0
suicides_ci_high,0.05333333333333334,-0.05333333333333334,0.0015053080618343641,0
firearm_fatalities_white,0.05333333333333334,0.05333333333333334,0.0014923721614917298,0
alcohol_impaired_driving_deaths_raw_value,0.05333333333333334,-0.05333333333333334,0.0014359929268227944,0
child_mortality_ci_low,0.05333333333333334,-0.04,0.00136350318985112,0
uninsured_adults_ci_high,0.05333333333333334,0.0,0.0011612942007164938,0
physical_inactivity_ci_high,0.05333333333333334,-0.05333333333333334,0.0009389508843308768,0
non_hispanic_black_numerator,0.04666666666666667,0.04666666666666667,0.0014564920273943797,0
some_college_ci_low,0.04666666666666667,0.04666666666666667,0.0014285544092629031,0
adult_smoking_ci_low,0.04666666666666667,0.04666666666666667,0.0010670923127116217,0
firearm_fatalities_raw_value,0.04,-0.013333333333333334,0.0014380950074576594,0
severe_housing_cost_burden_raw_value,0.04,0.04,0.0014014573268097527,0
broadband_access_raw_value,0.04,0.04,0.0013407979148064796,0
adult_smoking_raw_value,0.04,0.04,0.0011883359866353557,0
median_household_income_ci_high,0.04,0.04,0.0010206263111771528,0
homeownership_raw_value,0.03333333333333333,-0.03333333333333333,0.0017420477143135639,0
motor_vehicle_crash_deaths_ci_low_white,0.03333333333333333,0.006666666666666667,0.0017007634902389231,0
asian_raw_value,0.03333333333333333,0.03333333333333333,0.0016693946904256048,0
suicides_raw_value,0.03333333333333333,-0.03333333333333333,0.0014994915194942815,0
children_in_poverty_ci_low,0.03333333333333333,-0.03333333333333333,0.0013955388008213693,0
native_hawaiian_or_other_pacific_islander_numerator,0.03333333333333333,0.03333333333333333,0.0013659439484262018,0
injury_deaths_ci_low,0.03333333333333333,0.03333333333333333,0.0013439110837003515,0
premature_age_adjusted_mortality_white,0.03333333333333333,-0.03333333333333333,0.0010005684769561515,0
physical_inactivity_ci_low,0.03333333333333333,0.02,0.0009308718767869897,0
injury_deaths_raw_value,0.02666666666666667,-0.02666666666666667,0.0013693086651961315,0
children_in_poverty_ci_low_white,0.02,-0.02,0.0014962013702220385,0
injury_deaths_white,0.02,-0.02,0.0014559773224580332,0
broadband_access_ci_high,0.02,-0.02,0.0012874970680975327,0
homeownership_ci_low,0.013333333333333334,0.013333333333333334,0.0016226022497124939,0
severe_housing_problems_ci_high,0.013333333333333334,-0.013333333333333334,0.0014452425066036267,0
driving_alone_to_work_ci_high_white,0.013333333333333334,-0.013333333333333334,0.0013651214613445261,0
percentage_of_households_with_overcrowding,0.013333333333333334,0.013333333333333334,0.0012977457932749007,0
adult_obesity_raw_value,0.013333333333333334,0.0,0.0012828909270384491,0
gender_pay_gap_denominator,0.013333333333333334,-0.013333333333333334,0.0012538106744639983,0
physical_inactivity_raw_value,0.013333333333333334,-0.013333333333333334,0.0009069745964622416,0
firearm_fatalities_ci_high_white,0.006666666666666667,0.006666666666666667,0.0014814676536926545,0
severe_housing_problems_raw_value,0.006666666666666667,0.006666666666666667,0.0014695660111115304,0
teen_births_ci_low_white,0.006666666666666667,-0.006666666666666667,0.001438990853286811,0
some_college_raw_value,0.006666666666666667,-0.006666666666666667,0.0013845459483170027,0
school_funding_adequacy_raw_value,0.006666666666666667,0.006666666666666667,0.0013819641358895345,0
median_household_income_white,0.006666666666666667,0.006666666666666667,0.0013618103220776545,0
adult_smoking_ci_high,0.006666666666666667,0.006666666666666667,0.0012538835099027469,0
severe_housing_cost_burden_numerator,0.0,0.0,0.014208708550375293,0
severe_housing_problems_numerator,0.0,0.0,0.01281624773939366,0
asian_numerator,0.0,0.0,0.009062377360658598,0
hiv_prevalence_numerator,0.0,0.0,0.0015034829191738674,0
hispanic_numerator,0.0,0.0,0.0014708885517962385,0
low_birthweight_ci_high,0.0,0.0,0.0014559558180141595,0
children_in_single_parent_households_ci_high,0.0,0.0,0.001448321942713426,0
motor_vehicle_crash_deaths_ci_low,0.0,0.0,0.0014369435802679025,0
low_birthweight_white,0.0,0.0,0.001414618197292884,0
driving_alone_to_work_ci_low,0.0,0.0,0.0013649254818511323,0
not_proficient_in_english_numerator,0.0,0.0,0.001343324632507987,0
not_proficient_in_english_raw_value,0.0,0.0,0.0013402233771935724,0
high_school_completion_ci_high,0.0,0.0,0.0013131295334332517,0
teen_births_ci_low,0.0,0.0,0.0012335795220667172,0
premature_death_white,0.0,0.0,0.0010345393073622352,0
poor_physical_health_days_ci_high,0.0,0.0,0.0010307914921783145,0
premature_age_adjusted_mortality_ci_low_white,0.0,0.0,0.0010025001033862242,0
life_expectancy_white,0.0,0.0,0.0009923417572485905,0
poor_physical_health_days_raw_value,0.0,0.0,0.0009818452259127098,0
poor_physical_health_days_ci_low,0.0,0.0,0.0009769210129056177,0
premature_death_ci_low,0.0,0.0,0.0009342734177828706,0
premature_age_adjusted_mortality_ci_low,0.0,0.0,0.0009188103571625875,0
not_proficient_in_english_ci_low,0.0,0.0,0.000887785411304691,0
life_expectancy_raw_value,0.0,0.0,0.0008817661346452022,0
life_expectancy_ci_high,0.0,0.0,0.0008669939534991104,0
diabetes_prevalence_ci_high,0.0,0.0,0.0008010242583623065,0
frequent_physical_distress_ci_high,0.0,0.0,0.0007805979910491362,0
poor_or_fair_health_ci_high,0.0,0.0,0.000776923464930614,0
diabetes_prevalence_raw_value,0.0,0.0,0.0007640622252065111,0
poor_or_fair_health_raw_value,0.0,0.0,0.000757658646698583,0
poor_or_fair_health_ci_low,0.0,0.0,0.0007456110619329561,0
diabetes_prevalence_ci_low,0.0,0.0,0.0007448917053844176,0
frequent_physical_distress_raw_value,0.0,0.0,0.0007130250281210251,0
frequent_physical_distress_ci_low,0.0,0.0,0.0006798543372260548,0
county_clustered,0.0,0.0,3.82077980025728e-08,0
